"","VERSION","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID"
"4685",25,"drove off the roadway and the front of V1 contacted the concrete traffic",41,125,"K",5,"125K"
"4686",25,"barrier.",41,125,"K",6,"125K"
"4687",25,"V1 was traveling northbound in lane two, approaching an intersection.  V2 was",41,126,"K",1,"126K"
"4688",25,"traveling westbound in lane one, approaching the same intersection.  As the two",41,126,"K",2,"126K"
"4689",25,"vehices entered the intersection, the front of V1 made contact with the left",41,126,"K",3,"126K"
"4690",25,"side of V2.",41,126,"K",4,"126K"
"4691",25,"V1 was traveling southbound in lane one.  The driver veered left to avoid",41,127,"K",1,"127K"
"4692",25,"another vehicle.  V1 traveled across four traffic lanes before departing the",41,127,"K",2,"127K"
"4693",25,"left side of the roadway.  The front of V1 made contact with a steel post.  V1",41,127,"K",3,"127K"
"4694",25,"then entered a parking lot.  The front of V1 made contact with a building.",41,127,"K",4,"127K"
"4695",25,"V2 was traveling eastbound in lane two.  V1 was traveling some distance behind",41,128,"F",1,"128F"
"4696",25,"V2 in the same lane.  Traffic from a drive-thru backed up onto the roadway ahead",41,128,"F",2,"128F"
"4697",25,"of V2, causing V2 to stop.  The front of V1 made contact with the back of V2.",41,128,"F",3,"128F"
"4698",25,"V1 was traveling southbound in lane two of a two lane divided roadway with a",41,129,"G",1,"129G"
"4699",25,"center median strip. V2 and V3 were stopped at the pedestrian crosswalk waiting",41,129,"G",2,"129G"
"4700",25,"for pedestrians to cross the roadway. As V1 approached the intersection the",41,129,"G",3,"129G"
"4701",25,"front of V1 contacted the back of V2, which pushed V2 forward and the front of",41,129,"G",4,"129G"
"4702",25,"V2 conatacted the back of V3.",41,129,"G",5,"129G"
"4703",25,"V1 was traveling northbound in lane two of a four lane undivided roadway. V2 was",41,130,"H",1,"130H"
"4704",25,"traveling southbound in lane 2 of the same roadway. V1 attempted to make a",41,130,"H",2,"130H"
"4705",25,"U-turn to travel southbound. As both vehicles entered the same lane at the same",41,130,"H",3,"130H"
"4706",25,"time the front of V1 contacted the left side of V2.",41,130,"H",4,"130H"
"4707",25,"V1 was traveling southbound in lane one, approaching an intersection.  As the",41,131,"K",1,"131K"
"4708",25,"vehicle entered the intersection, the driver veered to the right, traveling off",41,131,"K",2,"131K"
"4709",25,"the right side of the roadway at the southwest corner of the intersection.  The",41,131,"K",3,"131K"
"4710",25,"front of V1 made contact with bushes and a tree.",41,131,"K",4,"131K"
"4711",25,"V1 was traveling eastbound in lane four of a four lane divided roadway.  V2 was",41,132,"D",1,"132D"
"4712",25,"traveling westbound in lane three of a four lane divided roadway.  V3 was",41,132,"D",2,"132D"
"4713",25,"traveling westbound in lane two of four lane divided roadway.  V1 attempted to",41,132,"D",3,"132D"
"4714",25,"make a left turn and travel northbound, as V1 and V2 entered the intersection at",41,132,"D",4,"132D"
"4715",25,"the same time the right side of V1 contacted the front of V2.  V1 then rotated",41,132,"D",5,"132D"
"4716",25,"clockwise and the front of V1 contacted the front of V3.  V1 the rolled",41,132,"D",6,"132D"
"4717",25,"backwards in a northwestern direction and the back of V1 contacted bushes on the",41,132,"D",7,"132D"
"4718",25,"northwest corner of the intersection.",41,132,"D",8,"132D"
"4719",25,"V1 was traveling northbound in lane one, approaching an intersection.  V2 was",41,133,"G",1,"133G"
"4720",25,"traveling westbound in lane one, approaching the same intersection.  As the two",41,133,"G",2,"133G"
"4721",25,"vehicles entered the intersection, the front of V1 made contact with the left",41,133,"G",3,"133G"
"4722",25,"side of V2.",41,133,"G",4,"133G"
"4723",25,"V1 was traveling southbound in lane one.  V2 was traveling southbound in lane",41,134,"K",1,"134K"
"4724",25,"two, behind V1.  V1 turned left in front of V2.  The front of V2 made contact",41,134,"K",2,"134K"
"4725",25,"with the left side of V1.",41,134,"K",3,"134K"
"4726",25,"V1 was traveling southbound on an interstate exit ramp.  V2 was traveling",41,135,"D",1,"135D"
"4727",25,"southbound in lane two of the interstate roadway.  V3 was traveling ahead of V2",41,135,"D",2,"135D"
"4728",25,"in the same lane.  V4 was traveling southbound in lane three.  The driver of V1",41,135,"D",3,"135D"
"4729",25,"turned the vehicle left, leaving the exit lane, passing through the safety zone,",41,135,"D",4,"135D"
"4730",25,"and crossing all five interstate travel lanes.  The front of V1 made contact",41,135,"D",5,"135D"
"4731",25,"with a concrete traffic barrier.  As V1 crossed the travel path of V3, the",41,135,"D",6,"135D"
"4732",25,"driver of V3 slowed suddenly.  The front of V2 made contact with the back of V3.",41,135,"D",7,"135D"
"4733",25,"As V1 crossed the travel path of V4, the driver of V4 took evasive action,",41,135,"D",8,"135D"
"4734",25,"quickly changing lanes to the right.  As a result, the front of V4 made contact",41,135,"D",9,"135D"
"4735",25,"with the back of V2.  V2 was pushed forward.  The right side of V2 made contact",41,135,"D",10,"135D"
"4736",25,"with the back of V3.",41,135,"D",11,"135D"
"4737",25,"V1 was traveling westbound in lane three of a four lane divided roadway. V2 was",41,136,"F",1,"136F"
"4738",25,"stopped for traffic directly in front of V1. As V1 approached V2 the front of V1",41,136,"F",2,"136F"
"4739",25,"contacted the back of V2.",41,136,"F",3,"136F"
"4740",25,"V1 was traveling westbound in lane one of a three lane divided roadway. V2 was",41,137,"G",1,"137G"
"4741",25,"pulling out from the right shoulder of the northbound on ramp after experiencing",41,137,"G",2,"137G"
"4742",25,"a mechanical issue. As V1 turned on to the interstate on ramp to travel",41,137,"G",3,"137G"
"4743",25,"northbound the front of V1 contacted the back of V2.",41,137,"G",4,"137G"
"4744",25,"V1 was traveling westbound in lane one, approaching a three way intersection.",41,138,"H",1,"138H"
"4745",25,"The driver traveled thorugh the intersection and departed the roadway.  The",41,138,"H",2,"138H"
"4746",25,"front of V1 made contact with a stop sign and a wooden fence.",41,138,"H",3,"138H"
"4747",25,"V1 was traveling northbound in lane four of a four lane divided roadway with a",41,139,"E",1,"139E"
"4748",25,"center median strip.V2 was traveling southbound in lane two of a four lane",41,139,"E",2,"139E"
"4749",25,"divided roadway with a center median strip. V1 attempted to make a left turn and",41,139,"E",3,"139E"
"4750",25,"travel west bound as it reached the intersection. As both vehicles entered the",41,139,"E",4,"139E"
"4751",25,"intersection at the same time the front of V2 contacted the right side of V1.",41,139,"E",5,"139E"
"4752",25,"Both vehicles came to final rest in the southeast corner of the intersection.",41,139,"E",6,"139E"
"4753",25,"V1 was traveling eastbound in lane three, when the driver experienced an",41,140,"F",1,"140F"
"4754",25,"incapacitating medical condition.  The vehicle drifted to the right, across two",41,140,"F",2,"140F"
"4755",25,"other eastbound travel lanes before departing the right side of the roadway. The",41,140,"F",3,"140F"
"4756",25,"front of V1 made contact with a stop sign, two street sign poles, and a tree.",41,140,"F",4,"140F"
"4757",25,"V1 was traveling southbound in lane one of a two lane undivided roadway. V2 was",41,141,"G",1,"141G"
"4758",25,"traveling directly in front of V1. V2 slowed for traffic in front of it. As V1",41,141,"G",2,"141G"
"4759",25,"approached V2 the front of V1 contacted the back of V2.",41,141,"G",3,"141G"
"4760",25,"V1 was traveling northbound in lane one of a parking lot center isle,",41,142,"H",1,"142H"
"4761",25,"approaching an intersection.  V2 was traveling westbound in lane one of a",41,142,"H",2,"142H"
"4762",25,"parking lot isle, approaching the same intersection.  As the two vehicles",41,142,"H",3,"142H"
"4763",25,"entered the intersection, the front of V1 made contact with the left side of V2.",41,142,"H",4,"142H"
"4764",25,"V1, V2, and V3 were all traveling south in lane 1 of a 2-lane divided highway.",43,122,"K",1,"122K"
"4765",25,"V3 was the lead vehicle, with V2 trailing V3, and V1 was following V2.  V3 and",43,122,"K",2,"122K"
"4766",25,"V2 were slowing down. The front end of V1 struck the back end of V2 (event #1).",43,122,"K",3,"122K"
"4767",25,"Subsequently, the front end of V2 struck the back end of V3 (event #2).",43,122,"K",4,"122K"
"4768",25,"V1 was northbound on a two-lane roadway.  V1 departed the roadway to the right",43,123,"F",1,"123F"
"4769",25,"(east), returned to the roadway, departed the roadway to the left (west), and",43,123,"F",2,"123F"
"4770",25,"returned to the roadway.  V1 entered a clockwise yaw and departed the roadway on",43,123,"F",3,"123F"
"4771",25,"the right (East) side.  The front of V1 impacted a mailbox on a wood post",43,123,"F",4,"123F"
"4772",25,"(Event 1).  V1 continued north in the left side leading yaw and tripped into a",43,123,"F",5,"123F"
"4773",25,"left side leading rollover (Event 2).  During the rollover, the left side of V1",43,123,"F",6,"123F"
"4774",25,"impacted a 40cm tree (Event 3) and the right side of V1 impacted a 30cm tree",43,123,"F",7,"123F"
"4775",25,"(Event 4).  V1 came to rest on its roof facing east on the east roadside.",43,123,"F",8,"123F"
"4776",25,"V1 was traveling northbound on a 5-lane divided roadway when it departed the",43,124,"F",1,"124F"
"4777",25,"left (west) road side and impact a guardrail end with its front end.",43,124,"F",2,"124F"
"4778",25,"V1 and V2 were southbound on a two-lane roadway.  V2 slowed for traffic ahead.",43,125,"H",1,"125H"
"4779",25,"The front of V1 impacted the rear of V2 (Event 1).",43,125,"H",2,"125H"
"4780",25,"V1 and V2 were eastbound on a four-lane interstate highway.  V1 was traveling in",43,126,"B",1,"126B"
"4781",25,"lane two and V2 was traveling in lane four.  V1 lost control and entered a",43,126,"B",2,"126B"
"4782",25,"counterclockwise yaw.  V1 traveled left (north) and entered lane number four.",43,126,"B",3,"126B"
"4783",25,"The front of V2 impacted the left side of V1 (Event 1).  V1 tripped into a right",43,126,"B",4,"126B"
"4784",25,"side leading rollover (Event 2) and came to rest on its wheels on the roadway.",43,126,"B",5,"126B"
"4785",25,"V2 vaulted the center guardrail and came to rest on top of the guardrail in the",43,126,"B",6,"126B"
"4786",25,"center median, the undercarriage of V2 impacted the guardrail (Event 3).",43,126,"B",7,"126B"
"4787",25,"V1 was traveling east, exiting a 3-lane highway ramp, entering a 4-way",43,127,"E",1,"127E"
"4788",25,"intersection.  V2 was traveling south in lane 3 of a 4-lane divided roadway",43,127,"E",2,"127E"
"4789",25,"approaching the same intersection. Both vehicles entered the intersection. The",43,127,"E",3,"127E"
"4790",25,"front end of V2 struck the left side of V1.",43,127,"E",4,"127E"
"4791",25,"V1 was westbound on a residential roadway, negotiating a curve to the left.  V1",43,128,"F",1,"128F"
"4792",25,"departed the right (north) side of the roadway.  V1 returned to the roadway,",43,128,"F",2,"128F"
"4793",25,"overcorrecting to the left.  V1 departed the left (south) side of the roadway",43,128,"F",3,"128F"
"4794",25,"and entered a clockwise yaw.  V1 subsequently tripped into a left side leading",43,128,"F",4,"128F"
"4795",25,"rollover (Event 1).  V1 came to rest on its wheels and rolled across the",43,128,"F",5,"128F"
"4796",25,"roadway, coming to rest against the north barrier curb facing northeast.",43,128,"F",6,"128F"
"4797",25,"V1 was northbound on a two-lane roadway, negotiating a curve to the right.  V2",43,129,"K",1,"129K"
"4798",25,"was southound on the same roadway, negotiating a curve to the left.  The front",43,129,"K",2,"129K"
"4799",25,"of V1 impacted the front of V2 (Event 1).",43,129,"K",3,"129K"
"4800",25,"V1 and V2 were both traveling north on a 4-lane, one-way roadway. V1 was in lane",43,130,"F",1,"130F"
"4801",25,"3 and V2 was in lane 4. V1's left side struck the front end of V2.",43,130,"F",2,"130F"
"4802",25,"V1 was traveling north on a 3-lane divided roadway when it departed the left",43,131,"H",1,"131H"
"4803",25,"(west) side of the road and its undercarriage struck a raised concrete median",43,131,"H",2,"131H"
"4804",25,"(POI #1). V1 continued north and re-entered the roadway where it came to final",43,131,"H",3,"131H"
"4805",25,"rest.",43,131,"H",4,"131H"
"4806",25,"V1 was southbound on a two-lane roadway, entering a curve to the left.  V1",43,132,"B",1,"132B"
"4807",25,"departed the right side of the roadway.  The front of V1 impacted a 50cm tree",43,132,"B",2,"132B"
"4808",25,"(Event 1).  V1 then caught fire and fully burned (Event 2).",43,132,"B",3,"132B"
"4809",25,"V1 was traveling westbound on a 2-lane divided highway. V2 was traveling",43,133,"D",1,"133D"
"4810",25,"eastbound on the same 2-lane divided highway. V1 departed the left side (south)",43,133,"D",2,"133D"
"4811",25,"of the roadway and crossed through a grass median. V1 entered the eastbound",43,133,"D",3,"133D"
"4812",25,"travel lanes and its right side was struck by the front end of V2 (event #1).",43,133,"D",4,"133D"
"4813",25,"V1 rolled over (event #2) four-quarter times, coming to final rest on its",43,133,"D",5,"133D"
"4814",25,"wheels.",43,133,"D",6,"133D"
"4815",25,"V1 was southbound on a two lane roadway.  V1 departed the roadway on the west",43,134,"F",1,"134F"
"4816",25,"(right) side and entered a treeline.  The front and right side of V1 sideswiped",43,134,"F",2,"134F"
"4817",25,"a tree (Event 1).  The front of V1 then impacted a 30cm pine tree (Event 2).  V1",43,134,"F",3,"134F"
"4818",25,"came to rest facing south against the second tree.",43,134,"F",4,"134F"
"4819",25,"V1 was traveling west on a 3-lane roadway approaching a 4-way intersection. V2",43,135,"H",1,"135H"
"4820",25,"was traveling south of a 4-lane roadway approaching the same intersection. Both",43,135,"H",2,"135H"
"4821",25,"vehicles entered the intersection. The front end of V2 struck the right side of",43,135,"H",3,"135H"
"4822",25,"V1.",43,135,"H",4,"135H"
